PM10_out,Wind_Direction,PM10_in,blower_rpm,NO2,Humidity,Temperature,datetime,Location_Type,device_id,CO2_in,humidity_in,total_pressure_after_blower,sprinkler_ok,temp_out,CO,PM2.5,SO2,tank_pressure,VOCs,PM10,CO2,humidity_out,PM2_5_out,latitude,chemical_level,chemical_temp,chemical_pH,longitude,CO2_out,power_source,PM5_in,PM5_out,atm_pressure,CH4,PM2_5_in,NOx,temp_in
52.72717751,41,122.6110106,1090.167953,81.36090203,53.32312192,33.97092905,1/11/2000 18:00,Industrial,DEVICE_001,399.3812894,70.78183301,137.7241717,1,24.82488672,4.072329942,90.84479395,16.76183943,1.789614935,116.2941264,110.9251677,496.1540193,66.40135939,77.08578401,12.9716,65.23371726,50.99433609,6.629678527,77.5946,734.5319462,grid,135.1449616,46.13507004,997.1813943,2.567454645,12.38402776,169.4768637,36.94775861
97.46237583,191,37.49176888,1160.757577,63.30635989,35.57466457,32.66755703,1/11/2000 19:00,Industrial,DEVICE_001,596.58177,33.40082593,191.2211356,1,24.16463617,3.520001636,101.4367553,23.77041585,3.302080868,116.4517754,107.7009912,502.277388,85.82691603,34.11787431,12.9716,81.4183662,25.18825032,7.475627878,77.5946,657.4290035,solar,120.4036096,74.95795844,953.6285059,2.308002455,71.92671122,159.7504241,21.24788137
49.78995944,37,130.7013008,1364.327793,6.793733988,58.86963625,29.63822054,1/11/2000 20:00,Rural,DEVICE_001,554.4698006,32.08036225,76.16139007,1,25.00965893,1.983380203,34.99218775,6.006814527,4.701058567,69.19197132,67.49274379,407.0282701,80.21566997,97.42474697,12.9716,17.70395975,38.15015041,6.058831597,77.5946,373.5497858,grid,31.23448316,28.65979613,988.4201066,1.780913309,35.93424151,23.84770809,26.705581
147.1887432,207,198.209693,1261.154059,54.72670676,68.06453541,29.06700924,1/11/2000 21:00,Urban,DEVICE_001,729.9606872,53.51463378,120.7474236,1,36.11811685,1.180257919,26.10759172,3.792038748,1.587586276,75.40902689,74.32950837,416.0752889,89.72901664,99.04953846,12.9716,26.51120963,40.27720464,8.014104027,77.5946,702.2818781,grid,53.64108949,139.8844026,970.134291,1.999314102,96.71929657,121.9011698,21.34033076
116.3625983,210,45.21512274,1435.513974,33.59095651,48.19121858,31.45039895,1/11/2000 22:00,Urban,DEVICE_001,394.1371614,71.82982153,63.71329877,0,25.59347713,1.677806536,21.11609859,2.965926661,4.883416791,98.8251571,56.74074455,400.0505471,31.35411499,117.5789459,12.9716,78.25633057,47.49559651,7.569474449,77.5946,730.4798649,solar,44.78847957,131.4782937,971.474362,1.852859564,40.69162528,87.56830965,39.50686267
134.3582024,115,113.2993374,1166.028009,13.81722356,62.89872859,24.83032707,1/11/2000 23:00,Rural,DEVICE_001,569.7085117,41.60612058,143.8522868,1,23.83042644,1.170194335,33.61300175,10.27124029,4.789908938,72.34266219,101.4525376,383.9141028,36.77148868,62.71499607,12.9716,11.97878698,45.33133929,8.695916785,77.5946,709.5869656,grid,114.152481,109.066882,974.7070952,1.894204458,57.35031714,39.32191564,36.33947815
55.36765405,302,177.9271529,1264.253747,74.05086038,45.3187306,33.21150758,1/12/2000 0:00,Industrial,DEVICE_001,417.5218991,68.49026888,132.5797521,0,30.08526922,2.042179473,85.28757453,10.43872512,4.538287948,147.9409786,108.5929727,539.74552,66.5680658,57.32004117,12.9716,83.51901873,52.42882692,6.493178053,77.5946,578.8155659,solar,14.69454086,24.86993586,993.4904714,2.773408817,6.336362089,95.38190098,37.05094842
58.11425517,196,153.3383512,1278.784532,42.19784323,57.55235327,29.50328395,1/12/2000 1:00,Urban,DEVICE_001,496.1041671,45.58968828,111.1048286,1,37.31290073,2.407084742,35.43083008,7.785090507,1.858226085,39.01752227,56.15173529,412.8448318,79.23458636,91.64969463,12.9716,11.25541168,21.79005736,8.412327738,77.5946,454.8058274,grid,89.78455588,118.6228156,973.3834976,1.653691486,13.3313921,147.4103101,38.75930463
27.46951859,75,145.4628334,1255.018297,101.2114886,36.58295774,32.70788023,1/12/2000 2:00,Industrial,DEVICE_001,681.8106848,83.16516653,128.2065532,1,24.82699408,2.953817765,82.23365114,11.2783464,3.536220224,167.4673343,106.4111815,509.0131111,47.11466054,20.23412548,12.9716,69.14069552,31.85762899,8.375883043,77.5946,730.3984891,grid,116.744216,123.1140259,1001.288934,2.37078559,50.13675899,162.7002585,21.70206972
77.97215634,89,146.4471351,1321.580264,72.95540249,36.55357666,33.840236,1/12/2000 3:00,Industrial,DEVICE_001,564.2081582,83.74139666,184.4861988,0,21.57072486,3.191239439,57.42686011,22.07988311,4.043565892,126.0601979,122.5196791,508.8639732,44.35266528,67.89528409,12.9716,42.85845282,31.20536475,6.381543568,77.5946,677.2232644,grid,132.7471891,117.4870465,978.316917,2.353482481,60.19296599,150.8989632,27.71195185
120.754039,162,84.70840722,1042.460081,66.4125043,43.27272213,34.39644167,1/12/2000 4:00,Industrial,DEVICE_001,519.1497283,47.83723226,79.44414535,0,27.12809472,3.160582273,84.24183045,13.55117209,4.944111713,158.0096096,114.1857851,478.3772577,77.21854796,67.81847402,12.9716,65.03453674,25.84067622,7.195677672,77.5946,791.3425285,grid,57.89144482,25.9552242,954.784724,2.725160835,74.00236303,170.9119582,21.42069778
174.4282845,43,72.84653197,1207.418267,15.74485975,75.34586982,27.36617423,1/12/2000 5:00,Rural,DEVICE_001,527.5143254,43.79962524,53.38467676,0,34.95303649,1.975087671,43.29590864,5.812885708,1.721695288,79.43822718,56.34066164,405.3556238,33.38291123,15.28940912,12.9716,72.64282663,31.56713015,6.510457923,77.5946,420.061669,grid,124.9760227,100.147114,1004.863189,2.107745795,38.54119655,36.40397185,24.21586203
140.0469405,144,165.685008,962.5348817,44.87413927,58.3549306,30.85523456,1/12/2000 6:00,Urban,DEVICE_001,556.7510458,54.67823832,179.2497327,1,31.01381089,0.907351576,37.66672764,4.567095554,4.064103598,67.39427112,46.39487762,431.4383673,52.16295885,53.06816983,12.9716,40.82276973,32.39061257,6.764161501,77.5946,451.5490624,grid,25.48844317,126.8054714,970.0030827,1.880660078,84.9229169,104.495777,24.58731554
98.37133821,193,165.820411,1130.706797,59.55230031,55.54828529,28.923682,1/12/2000 7:00,Urban,DEVICE_001,703.2574447,44.43189511,136.5675624,0,36.33586739,2.233095171,50.96048491,3.193147167,2.35520468,65.83464521,54.64892155,402.454579,60.34855336,103.1277518,12.9716,19.71662033,40.87537848,6.789738524,77.5946,445.3091674,grid,128.5033208,90.82947617,980.2936816,1.712348177,103.9140757,158.332233,29.38214422
191.5616206,220,176.0730173,1192.600241,70.27602446,55.32314214,36.2637138,1/12/2000 8:00,Industrial,DEVICE_001,751.43811,70.3430306,183.5987683,1,39.19184295,2.111468652,57.28294536,21.12632059,1.702505862,170.7816827,126.4318642,534.0502932,63.62092046,103.4576665,12.9716,16.2681281,46.54817916,7.668709182,77.5946,706.6428954,grid,27.84841273,100.4970325,997.9810718,2.560698639,94.68286372,202.6479921,25.37124335
149.4641361,228,184.3832995,1291.334556,81.29240821,51.4241447,32.17102055,1/12/2000 9:00,Industrial,DEVICE_001,779.9006089,79.56388107,139.5417835,0,35.85324954,3.001967361,62.50643159,18.01627511,2.685507765,142.0267291,77.6831687,531.5756715,73.71690941,16.41233147,12.9716,63.00424203,35.24402054,7.234232795,77.5946,434.1082834,solar,65.62022068,74.17088712,973.271931,2.029687662,9.556164915,159.0693392,22.01956214
187.4297365,290,112.0416318,1470.318632,19.95354127,75.71574971,26.00539137,1/12/2000 10:00,Rural,DEVICE_001,704.1065238,70.38552785,171.5241635,0,32.07606158,1.073786124,43.27249927,9.076265929,4.175343649,120.7626989,73.65385803,401.9317086,51.29074341,15.43290152,12.9716,56.85898184,48.77880925,8.843198412,77.5946,379.9969234,solar,121.6213512,84.01902478,953.9609959,1.855527452,60.25829893,31.53122563,23.34982178
114.9658352,255,110.272933,1260.39064,48.55555659,49.21649251,31.14478062,1/12/2000 11:00,Urban,DEVICE_001,491.9331031,79.46102683,114.4510045,1,29.86683176,1.635198765,33.70482753,8.298961789,2.859399215,101.4122112,68.69785928,423.6141732,66.76106068,35.20997986,12.9716,76.79809082,33.44661354,6.379110426,77.5946,799.352363,grid,30.98843983,14.81276017,976.1744733,1.541371691,17.06697052,82.3276858,22.94551127
66.60276946,84,163.6931322,1346.15635,37.29823279,47.04982833,29.5500534,1/12/2000 12:00,Urban,DEVICE_001,659.6606177,53.81952973,162.4789897,0,20.80138173,2.541636622,36.86804392,6.885692343,3.150092401,102.2069796,44.17364238,414.3359326,65.12252537,105.5980972,12.9716,55.8761959,31.61134709,8.921076405,77.5946,361.1677452,grid,42.09519533,99.45482308,1016.111401,1.684159968,32.83517682,134.7630643,39.46153596
29.50880355,238,136.9935075,1203.759636,38.93778506,63.62115874,30.06215193,1/12/2000 13:00,Urban,DEVICE_001,546.9214058,39.37901824,186.95622,0,39.68643958,1.820617032,31.26337922,5.166962251,4.980637641,69.60049823,52.39092884,419.1847717,62.85696604,19.82379728,12.9716,48.0201211,41.64752223,6.691915921,77.5946,725.8598271,solar,111.1153596,21.4026098,994.9214078,1.763516373,118.4661982,85.1524207,35.18585014
150.6952733,11,146.3540379,1280.462419,14.62815701,66.49605688,30.34021089,1/12/2000 14:00,Rural,DEVICE_001,464.6017799,74.27705684,135.8184446,1,27.66962245,1.092197519,46.16193813,4.532347291,2.596437198,108.5238173,60.93075845,399.3442778,68.42899759,87.7996323,12.9716,45.82784604,20.94865441,8.318621809,77.5946,514.4150787,grid,110.8051151,70.90204321,997.0035404,1.951650072,21.38698743,33.44384217,39.35522931
41.83453964,70,163.2426805,942.5593297,29.32555654,49.95994883,28.05415823,1/12/2000 15:00,Urban,DEVICE_001,728.3922107,51.62847031,77.11777258,1,23.04456428,2.07089271,23.38067508,4.258083961,3.461603019,75.67143943,55.36638703,414.9608053,45.56695026,16.63404626,12.9716,12.38022123,23.19156495,7.016909779,77.5946,728.7269569,grid,99.7606686,50.97171367,994.2597508,1.598479861,62.37213765,82.50020516,28.79480973
74.49952309,147,180.2009615,1052.634949,59.86778234,39.61699714,34.42863787,1/12/2000 16:00,Industrial,DEVICE_001,367.291857,70.27624951,90.31964225,1,33.33417711,3.176517145,79.83593244,23.3656601,2.460976806,78.8924256,106.8503012,476.2786154,35.07892522,76.66085318,12.9716,40.20014815,36.71878174,6.429244186,77.5946,599.579221,solar,107.1527822,86.35991303,963.9294497,2.682532621,76.08790945,92.03498512,25.56736963
115.8447634,355,80.83912823,1117.111856,13.78048389,79.28098096,30.23469535,1/12/2000 17:00,Rural,DEVICE_001,755.7928965,46.23863652,79.79668653,0,25.68576578,0.789599064,34.9680619,8.772615764,2.571142585,90.30251978,92.93898557,399.2740749,37.15630032,45.9477394,12.9716,97.84181418,57.71650846,8.573667556,77.5946,755.7340533,grid,85.98142207,28.67828697,979.2833705,1.875307132,85.78347161,20.10386041,35.96586394
121.5949858,164,87.60493148,1183.496013,34.98597853,62.13852842,29.33842155,1/12/2000 18:00,Urban,DEVICE_001,557.6648591,34.87377809,87.02855414,0,31.71556542,2.489211056,24.97782981,6.950624917,3.782563014,90.31256177,48.71347144,425.2214255,43.47494296,95.72510574,12.9716,88.62000186,48.86047119,6.926582698,77.5946,766.7868439,grid,45.25186825,106.8300763,1002.565786,1.579266034,69.3595986,63.33037023,26.52507836
128.1049755,15,36.91674917,927.3892473,32.97252223,55.02132778,32.21180997,1/12/2000 19:00,Urban,DEVICE_001,636.7406646,89.55490773,95.9623174,0,31.73535816,1.157649653,37.45896827,9.531425381,4.751547904,82.32726903,15.70387349,399.3530251,60.01187613,31.87440161,12.9716,39.64402603,23.52506278,7.976566213,77.5946,354.0941816,solar,58.39743909,121.3016152,957.0961028,2.107948153,6.123647453,131.0219893,25.98766747
49.92595946,181,124.0904254,984.0144585,16.47713643,70.29451249,30.68417054,1/12/2000 20:00,Rural,DEVICE_001,646.709265,39.37209048,133.270068,0,28.91459642,1.73453319,56.13654085,9.326895458,3.169435802,81.8938367,79.77091032,386.038739,80.42656503,78.50821038,12.9716,62.90158646,53.85272051,7.699331055,77.5946,383.9354792,grid,35.42368035,32.86962296,969.4496943,1.909378826,42.54305045,44.69582537,24.65011984
88.35273287,41,26.46960928,1066.088585,97.41521474,57.41234801,30.36745992,1/12/2000 21:00,Industrial,DEVICE_001,752.8029833,89.30525964,138.1987444,0,36.72237231,3.510236409,104.3489478,24.58983835,4.073599716,127.0241973,138.3463032,479.2546852,72.07760053,32.10349148,12.9716,86.2567071,49.29203082,7.415268928,77.5946,462.6614283,grid,137.1830786,24.60383223,969.3423376,2.685589036,64.53683899,98.38663169,22.59357956
131.0949609,38,103.8076433,1482.919615,13.62857485,75.26046985,29.43460679,1/12/2000 22:00,Rural,DEVICE_001,636.501357,88.63679595,113.9749621,1,25.29934123,0.862268603,54.13706121,6.685700338,1.356826235,108.5587795,47.32033339,406.9356647,77.34243625,87.07093256,12.9716,49.71469031,44.43786103,7.487458418,77.5946,651.1919374,solar,91.67485127,30.37216759,980.2413249,2.239044134,15.1046474,26.39590014,25.12926122
194.5673956,333,117.6760342,1098.808204,15.94739911,52.08182258,36.60520917,1/12/2000 23:00,Rural,DEVICE_001,626.2701131,77.62908623,142.313117,0,28.97265183,1.57388419,32.14977098,10.01488795,1.84463215,68.6269333,104.4055436,399.3791554,51.05853744,105.472974,12.9716,11.61620774,52.81171842,8.196713742,77.5946,749.7224884,grid,66.11919835,132.7978587,1018.625812,2.002499864,45.32209709,17.19544429,27.10639497
150.9736048,186,71.57742538,1189.224635,38.67756946,62.69002809,31.01426898,1/13/2000 0:00,Urban,DEVICE_001,379.9934183,69.56537772,62.23623884,1,30.75384257,2.186884214,38.76321777,1.815712944,3.008526564,97.48353834,64.66823847,431.019567,54.2792245,19.5822069,12.9716,16.70594156,36.16439391,6.263318742,77.5946,556.9738781,solar,74.68081251,83.94649665,954.7251783,1.492248895,8.818357511,103.3276726,33.47988416
186.0686763,255,126.3499869,1017.658628,54.22127612,54.34708716,32.37067277,1/13/2000 1:00,Industrial,DEVICE_001,583.2836099,64.66842302,63.16823556,0,33.27249442,2.941624465,76.65260549,20.43212709,1.080046895,143.5747639,130.8721585,436.2437705,53.62091316,104.6585042,12.9716,55.93534492,28.86004203,8.004541986,77.5946,623.1379023,grid,142.6196675,75.41653944,986.3090696,2.704790825,14.03652717,145.1138064,21.25129684
157.1981705,324,25.49004499,1266.468043,11.21071902,61.39937237,25.47486416,1/13/2000 2:00,Rural,DEVICE_001,417.5760504,81.96609272,75.77441905,1,35.67943701,1.743363102,40.46934412,8.049715008,2.011419915,92.48862828,74.98101351,417.6597961,41.51239106,73.26115426,12.9716,97.24954381,40.48093556,8.687436304,77.5946,434.8249338,grid,31.46919644,24.93965467,962.5555277,2.019827668,50.64617676,17.0249036,24.21013879
126.5090544,336,26.72267397,1068.409929,11.90463632,59.17231872,31.04393616,1/13/2000 3:00,Rural,DEVICE_001,681.8451959,47.3663713,127.7116247,0,27.89614566,1.927583814,28.33310195,7.936975351,3.069605159,106.8685476,59.2881381,390.9118827,33.67299949,19.61770645,12.9716,72.3888588,41.95367022,6.173364591,77.5946,712.2350752,solar,92.07217648,100.9378409,1017.947358,1.88761075,20.26231171,27.17113279,36.18047281
54.56420644,242,168.0681009,1024.195547,81.79438845,59.12287009,33.9422875,1/13/2000 4:00,Industrial,DEVICE_001,580.4998644,58.06087275,82.0992018,0,32.92093888,2.44760086,97.20667891,26.74073924,1.059844793,127.0516428,119.300405,506.9122683,65.45496557,54.16731337,12.9716,16.38245723,41.53305488,6.421960018,77.5946,785.2976501,solar,80.82441504,131.5199429,957.9312453,2.026689373,70.26719755,199.7462212,22.93843847
140.0034173,136,84.83431545,1209.943577,44.49473913,57.56691186,28.03539284,1/13/2000 5:00,Urban,DEVICE_001,656.1025006,67.16339816,92.49266052,1,23.01221906,1.819268617,52.61188125,9.172094099,2.058185145,59.70481014,59.99529491,424.1644604,89.35300101,23.49893375,12.9716,27.04247882,42.60295166,8.14989581,77.5946,470.8695198,grid,95.60359296,125.9460217,978.2520702,1.78921903,84.28847145,70.45314686,26.85290293
132.2083219,219,42.87089228,903.3034795,73.86963972,44.23312716,34.66950265,1/13/2000 6:00,Industrial,DEVICE_001,368.7528053,54.67142855,110.0469254,0,38.65296201,2.998317311,82.94197189,25.51938672,3.056123278,164.2550324,101.9186342,488.214567,40.0097823,85.54000722,12.9716,79.41908289,57.94819673,7.311844945,77.5946,572.6716782,solar,12.53542573,97.64765926,1001.651949,2.17235091,97.0674704,103.5311842,37.29317844
128.4444507,87,114.0037868,904.5984196,49.86808377,35.62802353,32.51463745,1/13/2000 7:00,Industrial,DEVICE_001,388.1564072,55.64918725,171.7799186,1,27.66117613,3.351949099,103.8475847,13.17087922,3.292596992,145.5309207,131.4814244,535.9272165,32.80108919,92.26983546,12.9716,85.7295784,56.08982492,7.210645862,77.5946,388.7522497,solar,132.0973473,20.53902033,999.31881,2.711823674,28.01727809,191.9878394,23.09850622
108.1614562,234,158.5988396,1031.441285,16.74898864,59.53947654,28.74875369,1/13/2000 8:00,Rural,DEVICE_001,672.3455246,49.81708005,52.07932039,0,34.59042844,1.108617499,38.82048889,8.406298403,4.703006772,112.4193893,85.67936312,375.4889361,76.77190091,17.16659983,12.9716,65.59251276,55.02868146,6.410899904,77.5946,601.6114954,grid,140.4965595,25.7355838,979.5910046,2.286826545,24.26049696,30.96058642,21.65473671
115.1581887,357,58.84778495,922.0328175,62.58468493,61.49820804,32.5212463,1/13/2000 9:00,Industrial,DEVICE_001,382.4379512,63.853909,147.406823,0,20.40682164,1.554529829,78.67933296,13.74651969,3.581382493,150.6583142,126.7650498,486.2800392,45.1551604,63.20608306,12.9716,67.99808527,52.05667244,7.520310122,77.5946,576.2525488,grid,89.1186457,16.9032582,974.2566918,2.221664767,17.02530164,144.5584379,29.6907599
80.19965488,0,132.1202856,964.8154525,11.103522,60.14253228,32.47113841,1/13/2000 10:00,Rural,DEVICE_001,382.0655275,81.03447168,150.3314797,1,24.10374286,2.477833101,64.00172733,8.345053566,2.65894321,112.7715747,49.87998088,384.5771766,79.77862832,98.68188144,12.9716,12.55037053,57.73712429,6.379635934,77.5946,414.9964179,grid,107.5311153,46.04709031,977.8328665,1.640652397,78.1894787,49.92832625,26.04839023
113.4762847,298,35.3625437,1103.31639,63.73242514,50.89911023,30.94412648,1/13/2000 11:00,Industrial,DEVICE_001,355.4488139,42.09170268,169.7983671,0,29.74165089,2.915072304,87.24041077,15.04169779,4.721404709,170.6829471,101.4497561,491.8489996,72.23620002,112.6587498,12.9716,84.56772336,23.93978567,7.429861369,77.5946,548.9297959,solar,139.1499134,28.9926054,968.4993384,2.243329829,86.24470855,153.2556383,31.26816729
55.56006302,157,29.30270981,1381.551408,10.98587778,74.85316013,32.46733932,1/13/2000 12:00,Rural,DEVICE_001,780.4256292,86.06598233,189.9129409,1,37.56504935,2.289016871,55.33963349,7.852054273,4.139531934,98.10835989,72.50308718,376.1401206,86.74041222,64.05455468,12.9716,80.94476874,30.60493046,8.290845897,77.5946,500.3470934,solar,109.0134088,46.40672564,964.3733057,2.101117848,8.632406655,14.23003518,36.07609781
164.9313915,18,115.6438337,1243.229186,18.42421369,74.0505288,23.26175503,1/13/2000 13:00,Rural,DEVICE_001,681.8787618,71.34525922,53.02067734,0,30.545103,1.032909325,57.33458513,6.069534798,1.800035684,84.71826502,58.25483547,401.7822809,54.53563415,114.2821107,12.9716,33.31316297,39.80223783,6.774793074,77.5946,584.8238939,solar,31.35546601,63.9081278,983.8127788,2.308334562,112.6644083,27.6906755,22.74296976
53.43985185,171,117.3143219,1207.600636,77.08994584,54.31869738,30.86020934,1/13/2000 14:00,Industrial,DEVICE_001,508.9631338,79.39639276,73.06755583,0,38.59740965,2.587063491,119.5030691,26.89581294,1.523369445,147.4985957,130.6348977,516.8856646,69.71819037,66.6042316,12.9716,73.7809048,53.86137972,7.442358505,77.5946,613.5444509,solar,90.68037042,142.0175898,968.7973629,2.44751663,10.97669762,155.6028616,31.61398169
35.29393218,171,134.7373823,1076.093294,19.03722359,66.64061074,26.32201019,1/13/2000 15:00,Rural,DEVICE_001,483.4410116,63.37144156,182.9256941,0,29.67593793,1.630336341,46.5797348,7.413188968,3.703246543,63.76450677,59.38778709,402.0834782,57.89128685,50.33190688,12.9716,29.33691458,40.20662846,8.976047908,77.5946,353.8230104,grid,94.94010649,95.45264837,970.1223165,2.228292864,67.24907856,27.65665089,30.11017521
98.52428474,149,150.6964401,1459.052232,14.82942549,50.6306332,26.99545455,1/13/2000 16:00,Rural,DEVICE_001,507.3664534,76.77100209,118.7777843,0,29.80898193,1.38088104,44.31484067,9.124688078,3.239532662,90.30499728,83.20561264,378.2329649,67.83532184,102.5433598,12.9716,13.62971449,49.92138957,8.05995127,77.5946,692.4526923,solar,69.37829398,126.89633,995.9729244,1.997012645,86.54195974,26.96769076,22.88157572
138.4953391,34,195.6533743,1138.209025,55.88626928,46.06881847,29.17276867,1/13/2000 17:00,Urban,DEVICE_001,698.594089,30.97202384,134.6885958,0,22.39493577,1.944245586,36.45521198,6.390804949,4.158694455,57.1798298,50.78816152,411.9503352,56.97593436,61.6930117,12.9716,28.10228883,25.55839621,8.524070314,77.5946,670.8564313,grid,113.102193,109.4492101,1017.797613,1.722460017,105.1614492,103.5245675,32.47996971
98.78902849,315,112.9340627,952.2556601,60.52972025,66.34100539,33.79457739,1/13/2000 18:00,Urban,DEVICE_001,647.616775,79.10282549,149.4540806,0,36.05312488,2.009409525,33.72345318,7.177539308,3.9552202,72.4739855,51.59088545,408.2834565,41.31793479,59.26878871,12.9716,26.07659891,30.09655252,7.24454282,77.5946,514.8288738,solar,140.8113821,25.75043827,992.254604,2.139144576,87.1199972,26.76378275,25.47280836
69.81574375,278,78.13216513,1270.23991,21.75751452,70.41674485,30.23497426,1/13/2000 19:00,Rural,DEVICE_001,433.3380055,32.40833155,151.8599907,0,24.93930825,0.674045815,38.81990068,9.823530646,3.500846135,56.66540345,64.19754608,370.5076872,60.47384496,61.38593628,12.9716,40.39731971,49.2710438,8.303582769,77.5946,373.821171,grid,139.5795918,113.0288569,955.3885627,2.129033825,97.19872955,3.509004567,29.75668637
120.4708131,322,163.1335151,968.3030361,90.79524096,37.95272567,31.96956321,1/13/2000 20:00,Industrial,DEVICE_001,428.3492009,83.39480258,189.7610605,1,37.99224979,2.747082607,94.66723325,18.48909707,4.945528687,71.90588737,77.88706116,498.7163168,61.71505209,102.3802752,12.9716,47.66045475,26.58936036,6.121527519,77.5946,689.7196429,grid,73.117512,48.51384342,955.290853,2.196820534,44.03677214,184.6077103,21.64544649
82.46042037,113,68.74980523,1107.133886,39.62687592,63.44897674,28.49363175,1/13/2000 21:00,Urban,DEVICE_001,394.2780424,89.51776483,199.5424126,0,38.21648441,2.202029309,35.52318548,5.276263413,3.13435892,69.44523552,67.36242751,406.5363009,78.6362309,100.6732773,12.9716,55.76850023,34.05423739,6.368733548,77.5946,779.8288222,grid,25.85332642,99.47509858,1016.599625,1.734709222,98.70488808,67.85793954,29.19168114
187.9161842,274,99.01485573,1204.447163,83.61427415,53.36827297,34.48979284,1/13/2000 22:00,Industrial,DEVICE_001,647.1362239,47.64404773,158.0236191,0,38.86620224,2.945847057,101.9968359,20.56181063,1.452423026,151.3676911,145.4083292,535.1683571,74.13124235,51.40479913,12.9716,52.9078488,30.59465031,6.609211779,77.5946,458.0682182,solar,147.8777679,57.73467631,970.8103553,2.909751582,14.21320733,136.1322816,26.12926936
186.0761251,342,34.12214864,1424.533515,43.78545235,47.08218454,28.56636232,1/13/2000 23:00,Industrial,DEVICE_001,693.967698,42.61911338,93.08318138,0,30.40460978,2.443110052,98.31231948,22.17385032,4.313094259,164.2629205,102.4645244,508.4878788,69.82749744,43.32948389,12.9716,34.36071454,33.99446777,7.205855774,77.5946,495.5860762,grid,127.4457321,149.6741169,956.444689,2.883855601,107.9039154,201.3612085,36.44762422
110.4269276,342,24.56313381,1196.127948,18.16547467,59.08489667,24.71468184,1/14/2000 0:00,Rural,DEVICE_001,469.2708927,75.92180183,181.9628603,1,33.5418757,1.083818014,36.99230799,9.017131755,2.007413449,140.7645493,71.86791106,388.1576196,36.80322573,61.57172276,12.9716,12.62536017,48.33296196,8.537234635,77.5946,432.7158003,grid,27.45277537,46.89720713,991.9331211,1.649182887,67.97312326,42.81992253,21.13957454
79.01911892,167,193.2767146,1321.35526,44.01183963,57.26814177,33.67739674,1/14/2000 1:00,Industrial,DEVICE_001,359.4252325,45.18158046,57.38313718,1,35.5703176,4.798934925,40.59401965,14.09858198,4.109208593,157.9064022,109.5719782,472.8357666,73.23697744,70.86883862,12.9716,64.459146,34.71388725,7.038798152,77.5946,609.6212555,solar,138.9178636,49.07826591,993.6554145,2.080919773,98.98924355,184.2809975,28.3721455
152.6838345,147,170.4764217,1495.690103,68.39270678,48.2161748,33.07830918,1/14/2000 2:00,Industrial,DEVICE_001,386.9772504,81.93374299,84.66212793,0,22.62029237,2.090563137,77.24769136,25.92104573,4.828428384,125.4040336,86.60399694,492.518807,60.01830938,32.40877922,12.9716,45.61703469,42.2105329,7.963863581,77.5946,419.6786276,grid,131.7854907,140.2941158,995.3953374,2.170572612,57.01660272,151.4031429,29.16862848
26.60832983,145,145.2753571,978.8934719,107.6733483,37.74265975,30.40156727,1/14/2000 3:00,Industrial,DEVICE_001,785.5370157,36.17055553,184.6078576,0,32.0191439,3.448380055,72.02818173,10.79961128,3.787182056,149.0315817,88.64281149,502.461564,83.64597217,96.30483474,12.9716,36.88049416,23.99727508,8.127942884,77.5946,510.2872746,solar,82.637328,13.45021665,968.718142,2.466061584,79.01143495,160.4012993,34.50012153
105.4584211,210,93.61152999,1064.838915,12.24219596,68.80905304,30.4545184,1/14/2000 4:00,Rural,DEVICE_001,482.9501499,37.55731178,88.42872717,0,20.68595803,1.077629675,34.32777608,5.312256789,3.384120644,121.2669409,94.80911369,389.8470734,85.19225605,60.94551806,12.9716,88.02469385,52.20070773,7.758547062,77.5946,663.6558563,solar,92.778561,107.5364583,951.0577479,1.658362986,65.53630601,26.37243467,31.4857515
80.53821097,69,51.19297761,1136.745645,28.29028121,57.68960485,27.26172693,1/14/2000 5:00,Urban,DEVICE_001,696.1504165,88.74909331,83.09765894,1,29.95132167,1.747475674,19.65519869,4.233077908,2.841544703,71.93264653,72.58143216,432.7367425,33.30939544,43.41523807,12.9716,77.2068977,34.79554503,7.071725905,77.5946,602.0521924,grid,65.86037854,111.5456947,1017.551076,2.202365199,89.132795,79.31627501,33.34424674
185.6964593,145,48.15866768,1153.096907,71.41186402,51.93771917,34.99883807,1/14/2000 6:00,Industrial,DEVICE_001,631.098606,70.4303339,70.71879397,0,23.09685363,3.935844306,69.12354919,16.40496666,2.457639464,103.1073151,124.000297,523.6513145,79.23849362,17.28441419,12.9716,87.19889935,45.94136636,7.731160025,77.5946,523.9081539,grid,17.66662944,127.0930008,967.5625132,2.467793563,14.38744793,105.3256075,35.54098571
22.16054491,102,65.04372167,1146.612645,36.84217624,67.95093921,30.27234577,1/14/2000 7:00,Urban,DEVICE_001,521.8728378,80.81323347,178.8667636,1,23.65845852,1.093383357,35.61227608,2.183793252,2.412019004,101.636523,61.12132985,409.4138941,32.26184343,32.46719345,12.9716,54.54845152,49.01558407,7.026796778,77.5946,539.1123208,solar,56.92761383,146.4215035,997.3218402,2.202406826,11.94048966,90.06218403,37.24405947
